,X1,X2,X3,X4,X5,X8,X9,X10,X11,X12
2017-09-13 23:00:00,-0.031826024999999994,-0.031826024999999994,-0.031826024999999994,-0.031826024999999994,-0.031826024999999994,-0.031826024999999994,-0.031826024999999994,-0.031826024999999994,-0.031826024999999994,-0.031826024999999994
2017-09-14 00:00:00,-0.0018909,-0.0018909,-0.0018909,-0.0018909,-0.0018909,-0.0018909,-0.0018909,-0.0018909,-0.0018909,-0.0018909
2017-09-14 01:00:00,-0.001655775,-0.001655775,-0.001655775,-0.001655775,-0.001655775,-0.001655775,-0.001655775,-0.001655775,-0.001655775,-0.001655775
2017-09-14 02:00:00,-0.0017374500000000002,-0.0017374500000000002,-0.0017374500000000002,-0.0017374500000000002,-0.0017374500000000002,-0.0017374500000000002,-0.0017374500000000002,-0.0017374500000000002,-0.0017374500000000002,-0.0017374500000000002
2017-09-14 03:00:00,-0.0024552000000000003,-0.0024552000000000003,-0.0024552000000000003,-0.0024552000000000003,-0.0024552000000000003,-0.0024552000000000003,-0.0024552000000000003,-0.0024552000000000003,-0.0024552000000000003,-0.0024552000000000003
2017-09-14 04:00:00,-0.013954050000000003,-0.013954050000000003,-0.013954050000000003,-0.013954050000000003,-0.013954050000000003,-0.013954050000000003,-0.013954050000000003,-0.013954050000000003,-0.013954050000000003,-0.013954050000000003
2017-09-14 05:00:00,-0.04488907499999999,-0.04488907499999999,-0.04488907499999999,-0.04488907499999999,-0.04488907499999999,-0.04488907499999999,-0.04488907499999999,-0.04488907499999999,-0.04488907499999999,-0.04488907499999999
2017-09-14 06:00:00,-0.048824325,-0.048824325,-0.048824325,-0.048824325,-0.048824325,-0.048824325,-0.048824325,-0.048824325,-0.048824325,-0.048824325
2017-09-14 07:00:00,-0.0527274,-0.0527274,-0.0527274,-0.0527274,-0.0527274,-0.0527274,-0.0527274,-0.0527274,-0.0527274,-0.0527274
2017-09-14 08:00:00,-0.052343775,-0.052343775,-0.052343775,-0.052343775,-0.052343775,-0.052343775,-0.052343775,-0.052343775,-0.052343775,-0.052343775
