,X1,X2,X3,X4,X5
2017-02-03 01:00:00,-2262.721597121673,-3942.7526925714674,-937.6418860242743,-6643.073898367642,-5619.509878377227
2017-02-03 02:00:00,-1719.689692836802,-3700.657646870992,-745.5063044743689,-5768.35577607778,-5354.519161825657
2017-02-03 03:00:00,-1642.9713474072541,-3279.327807701183,-720.0330643435054,-5681.340996351574,-4881.647054144424
2017-02-03 04:00:00,-1574.0763970928583,-3272.7909502948987,-697.3559370920066,-5607.541604351874,-4889.863134815272
2017-02-03 05:00:00,-1480.7595002550665,-3143.15737591535,-665.9503079294925,-5492.48832096713,-4755.308293208278
2017-02-03 06:00:00,-1776.7026281983085,-3704.8208464230584,-773.6677772033445,-6034.978479808475,-5422.538577096866
2017-02-03 07:00:00,-2496.23915664487,-4634.1670305266025,-1032.2926802128904,-7282.363767348909,-6512.267851820272
2017-02-03 08:00:00,-3148.888519019226,-5162.611499548496,-1265.552187240654,-8384.828138160436,-7125.172127986054
2017-02-03 09:00:00,-3315.120402382344,-5815.259164133113,-1324.964130928935,-8665.629345157731,-7882.13065040925
2017-02-03 10:00:00,-3449.9178615066658,-5892.552940610976,-1373.1412849669691,-8893.331085981996,-7971.778075827418
2017-02-03 11:00:00,-3628.6279147265604,-6008.238147543701,-1419.4971310098315,-8812.000353212705,-7963.773575012889
2017-02-03 12:00:00,-3878.245072432738,-6075.568917996476,-1508.7113071187123,-9233.657124182555,-8041.865634911678
2017-02-03 13:00:00,-3805.691395126707,-6415.059472111374,-1482.7803310431564,-9111.0984444188,-8435.61601840995
2017-02-03 14:00:00,-3781.519555002892,-6182.673616026264,-1482.899141034593,-9261.872155068872,-8237.178254440829
2017-02-03 15:00:00,-3644.316353710008,-5661.949188418306,-1442.6200879390963,-9221.711719978137,-7704.317568424689
2017-02-03 16:00:00,-3355.2041970127666,-5522.6114300838035,-1339.2902403443782,-8733.339447970364,-7542.709844395254
2017-02-03 17:00:00,-3761.6739650655554,-6250.007916416029,-1484.5641702425871,-9419.95382764272,-8386.364084482524
2017-02-03 18:00:00,-4440.710364401857,-6719.0306932479225,-1718.4965875382454,-10375.386429081016,-8859.259788929017
2017-02-03 19:00:00,-4285.83583116508,-6808.323856880794,-1654.3858835943481,-9922.165096885812,-8891.734754092842
2017-02-03 20:00:00,-4295.337494913891,-7083.297558709932,-1657.781816433274,-9938.215439306108,-9210.656736559898
2017-02-03 21:00:00,-4287.815731271701,-6621.389094953669,-1672.609353594144,-10308.719809314527,-8817.102082052097
2017-02-03 22:00:00,-3433.9365542836367,-5774.273154129418,-1367.9160527601553,-8876.979968601,-7838.5433870668285
2017-02-03 23:00:00,-2560.3997958752907,-4953.977209683575,-1057.6567070765414,-7443.968454702198,-6902.939533093526
2017-02-04 00:00:00,-2486.1686210632206,-4734.421731254102,-1033.07239172761,-7361.155038139703,-6664.090820050655
2017-02-04 01:00:00,-2050.780369453081,-4097.814695178136,-879.4090845797348,-6668.270069545368,-5941.534360882155
2017-02-04 02:00:00,-1545.1388401452623,-3471.362827851265,-700.636973428389,-5856.7122881673695,-5230.756142789816
2017-02-04 03:00:00,-1352.7583393361951,-3237.0331121370436,-633.825613778889,-5574.319388567914,-4974.771867280617
2017-02-04 04:00:00,-1226.2111531266628,-3036.627645881056,-590.5433455447563,-5403.133038675869,-4758.133859501595
2017-02-04 05:00:00,-1179.2938899684566,-2922.775752794073,-575.7211320757734,-5366.458661177685,-4641.883041337596
2017-02-04 06:00:00,-1469.2269728050996,-3685.3225088399454,-681.2905870564987,-5898.796568321593,-5542.103226595504
2017-02-04 07:00:00,-2233.976612039001,-4187.891410577629,-964.8327605750983,-7414.161589623487,-6207.934271015525
2017-02-04 08:00:00,-2724.5138731914567,-5142.333271545311,-1140.15275062136,-8242.783946670781,-7314.9219153776085
2017-02-04 09:00:00,-3082.4672203863997,-5577.4372863658555,-1268.0867165749457,-8847.443714144507,-7819.567392610075
2017-02-04 10:00:00,-3371.6389642703334,-5661.162092359118,-1362.6799380005127,-9144.31152282596,-7845.5840250471865
2017-02-04 11:00:00,-3707.757304164121,-6019.68793886978,-1465.2941387869555,-9328.877054931703,-8119.2327066373055
2017-02-04 12:00:00,-3746.7587683144297,-6195.046483465874,-1479.2334189357402,-9394.758870059464,-8322.618318836232
2017-02-04 13:00:00,-3941.1621115384587,-6146.612522699332,-1539.9560328128441,-9531.542579637176,-8195.353617040046
2017-02-04 14:00:00,-3929.525389227271,-6120.402845818393,-1535.7970214566517,-9511.885666628881,-8164.954920528029
2017-02-04 15:00:00,-3320.3096539114035,-5929.247992956625,-1326.8187902962677,-8674.39510093991,-8014.337996150558
2017-02-04 16:00:00,-3210.863080666695,-5438.7659621177245,-1305.2179905699618,-8872.726666427858,-7587.642940944317
2017-02-04 17:00:00,-3527.773021098355,-6182.688184065999,-1422.8618393069844,-9503.85790035629,-8486.009016940481
2017-02-04 18:00:00,-3734.626014284976,-6226.606256385205,-1509.9288153257603,-10140.684528700785,-8643.580906433814
2017-02-04 19:00:00,-3734.9410960181995,-6365.304802160075,-1510.0414268044533,-10141.21676914228,-8804.447254341167
2017-02-04 20:00:00,-3560.2329980404256,-6706.190938893886,-1447.6000499220863,-9846.097422649662,-9199.816272539992
2017-02-04 21:00:00,-3966.7606508747963,-6493.24935791073,-1566.620899466046,-9957.994225609349,-8739.571803883506
2017-02-04 22:00:00,-3510.675924961577,-5607.747842121653,-1397.2892175635038,-9049.18809506002,-7661.2005041934135
2017-02-04 23:00:00,-2494.0801155938634,-4801.716589457334,-1043.6848120206964,-7544.8349058051235,-6805.332051079264
2017-02-05 00:00:00,-2147.448544024521,-4250.967449410024,-929.5283196215445,-7172.194615500293,-6245.546739380524
2017-02-05 01:00:00,-1561.6867361713603,-3773.612297019796,-729.9057190076094,-6395.6122075972025,-5770.8857718974505
2017-02-05 02:00:00,-1058.9636239494612,-3120.3625210050236,-559.9614821887595,-5759.299918091345,-5092.217433169493
2017-02-05 03:00:00,-928.3395298207915,-2857.061359391023,-523.0069309955564,-5751.542459880112,-4865.822109416084
2017-02-05 04:00:00,-667.6983366022746,-2865.8692403658124,-439.5837456669468,-5524.158311432984,-4955.026258384443
2017-02-05 05:00:00,-353.2770300871874,-2625.9106293274913,-336.9393315458698,-5205.928048386164,-4755.704260028742
2017-02-05 06:00:00,-667.8052711332565,-3193.196764996589,-459.0840153191366,-5950.128099683969,-5492.646687119875
2017-02-05 07:00:00,-1250.0764241353245,-3789.897037419435,-674.4883363182337,-7093.3795537496135,-6243.957298259689
2017-02-05 08:00:00,-1937.817175202082,-4577.061272146195,-911.5317239307147,-8063.515667068961,-7085.8421234179405
2017-02-05 09:00:00,-2798.86217653332,-5264.854278821023,-1192.9989018679853,-8943.189490158671,-7670.294141958726
2017-02-05 10:00:00,-2999.1971201295514,-5508.258291609615,-1247.083570705311,-8898.387822668587,-7810.421387892794
2017-02-05 11:00:00,-3309.5547092390857,-5714.328964281562,-1349.2486984226607,-9231.04305546056,-7978.33808600259
2017-02-05 12:00:00,-3365.0291374828803,-6075.181733747084,-1360.317559322364,-9133.146111579877,-8325.775272186145
2017-02-05 13:00:00,-3422.291910121939,-6145.348392740848,-1389.5414274402065,-9421.480301558833,-8478.24614881606
2017-02-05 14:00:00,-3426.6860375136484,-5915.492595755681,-1399.8698291122416,-9620.508041430754,-8282.74281624363
2017-02-05 15:00:00,-3042.6511334921765,-5857.919546414347,-1262.6142098504542,-8971.790945789366,-8215.968026834782
2017-02-05 16:00:00,-2608.474405121763,-5505.654751483809,-1124.9535466377097,-8621.583821448823,-7949.58108325444
2017-02-05 17:00:00,-3203.8013452580913,-5818.053487422783,-1337.7257894103823,-9627.218360180024,-8311.909638760333
2017-02-05 18:00:00,-3251.4397103191704,-6232.562057528001,-1354.751932681755,-9707.689748327075,-8792.667958731181
2017-02-05 19:00:00,-3592.1552281451577,-6535.832030467291,-1459.0091833507427,-9900.02089726899,-9002.229374429666
2017-02-05 20:00:00,-3569.0096432497576,-6600.7398043375,-1450.7368582190231,-9860.923053679686,-9077.511176952998
2017-02-05 21:00:00,-3895.8078076218735,-6525.6686654608275,-1567.5358365275215,-10412.955053460006,-8990.441627111155
2017-02-05 22:00:00,-2891.986474230683,-5570.272099201251,-1207.7929521254637,-8695.996652387248,-7874.447836678582
2017-02-05 23:00:00,-2375.3718507169883,-4807.13478321912,-1019.2603977256176,-7738.166221930231,-6957.74499815167
2017-02-06 00:00:00,-2292.250278049208,-4530.59913468466,-985.6600031802066,-7512.598275900313,-6605.416015822165
2017-02-06 01:00:00,-1590.1006552171134,-3887.739262035908,-730.816493813729,-6241.359546777478,-5828.214229282348
2017-02-06 02:00:00,-1484.290069661349,-3485.5528759241124,-689.1069548083556,-5977.465004936796,-5330.152102073732
2017-02-06 03:00:00,-1378.0377607351636,-3368.335520203251,-647.2395420938071,-5712.824297841491,-5162.604811409244
2017-02-06 04:00:00,-1227.1804671880009,-3261.4910161952894,-589.430128477246,-5372.836230984245,-5007.088236446323
2017-02-06 05:00:00,-1390.6270100107822,-3044.4284017452665,-643.9541700897964,-5563.774571450269,-4723.737697536567
2017-02-06 06:00:00,-1589.3654810975295,-3554.238119114486,-711.09168880583,-5814.328527484673,-5283.433470045671
2017-02-06 07:00:00,-2255.749827050172,-4400.555205163246,-946.3408265826099,-6876.125850446713,-6241.318499293009
2017-02-06 08:00:00,-3035.9466361187574,-5203.808060204839,-1225.1863040467936,-8194.04514035416,-7172.953020151186
2017-02-06 09:00:00,-3589.1014076289293,-5988.9867384633335,-1422.8860441386375,-9128.441865903333,-8083.624618908878
2017-02-06 10:00:00,-3710.525576627438,-5848.151157468743,-1457.5256076298379,-9141.948140409055,-7849.190003370874
2017-02-06 11:00:00,-3589.593095564437,-5782.777030720985,-1423.0617753843262,-9129.27243199549,-7844.456988114836
2017-02-06 12:00:00,-3727.7019425092985,-5705.938372278048,-1481.1803556169516,-9554.172933964523,-7826.427097004995
2017-02-06 13:00:00,-3375.818697229165,-5908.56490688815,-1364.1737913706252,-9151.37198581309,-8132.528542114334
2017-02-06 14:00:00,-3595.9582170166386,-5905.855659678811,-1442.852541130134,-9523.234721249333,-8129.386283471969
2017-02-06 15:00:00,-3320.0485482380445,-5873.912895262068,-1344.2413158171257,-9057.164275268671,-8092.338196016698
2017-02-06 16:00:00,-3039.7374569886424,-5647.930452861769,-1244.057004410804,-8583.658885297104,-7830.237609474667
2017-02-06 17:00:00,-3257.3238002279913,-6159.513934911436,-1330.5811614726258,-9142.813878264487,-8494.675730124065
2017-02-06 18:00:00,-3521.301081028465,-6559.783633057594,-1442.4435490695887,-9971.938206344254,-9101.098770954488
2017-02-06 19:00:00,-3448.329112748268,-6413.568319324244,-1425.1209969868532,-10040.278062485186,-9002.603947034811
2017-02-06 20:00:00,-3550.522327306517,-6463.738771868615,-1461.6452628847283,-10212.90426038614,-9060.793003225586
2017-02-06 21:00:00,-3448.0409086789405,-6278.252642905104,-1425.0179916933366,-10039.791224166978,-8845.661143067042
2017-02-06 22:00:00,-2752.1593212619064,-5539.267076278313,-1176.307113557998,-8864.298378146248,-7988.565572270959
2017-02-06 23:00:00,-2095.163563356583,-4527.412315162723,-941.4941872865344,-7754.492015615137,-6814.988883892835
2017-02-07 00:00:00,-1940.9449231774552,-4300.875786319384,-886.3758250287292,-7493.983745915842,-6552.245652815354
2017-02-07 01:00:00,-1229.2356736370766,-3652.381617911976,-632.0080767926339,-6291.75459312734,-5800.104468290996
2017-02-07 02:00:00,-924.9713921215146,-3056.9176132765033,-523.2627988469442,-5777.7871413533385,-5109.469110862812
2017-02-07 03:00:00,-765.2210675788886,-3048.1687944219193,-466.1673903495339,-5507.934673570182,-5099.321992666459
2017-02-07 04:00:00,-760.9931367825083,-2960.1350210959063,-464.65631087843263,-5500.792794126205,-4997.218026627433
2017-02-07 05:00:00,-711.2157558435654,-2762.9120593925168,-446.8656747293224,-5416.7081506388495,-4768.47346845309
2017-02-07 06:00:00,-1146.094940321353,-3414.9047323803316,-602.2932443187328,-6151.312111255807,-5524.67231379749
2017-02-07 07:00:00,-1608.0182970990354,-4238.976463228032,-767.3865098581057,-6931.599463472587,-6480.453133376789
2017-02-07 08:00:00,-2497.8301500457555,-5009.627686735857,-1067.8929991305727,-8051.471770826855,-7232.0960427152395
2017-02-07 09:00:00,-2868.0113027787884,-5661.527426883818,-1200.1972319629454,-8676.78691730825,-7988.187102022917
2017-02-07 10:00:00,-3055.2146243652837,-5480.129441243133,-1267.1044520180822,-8993.013369128948,-7777.796781744197
2017-02-07 11:00:00,-3127.4137554723325,-5753.168021294834,-1292.9087118561588,-9114.973144527325,-8094.474357311719
2017-02-07 12:00:00,-3157.144108198556,-5652.608492216461,-1303.5344594941419,-9165.194069425004,-7977.842678877409
2017-02-07 13:00:00,-3196.8875365056942,-6030.052460005515,-1317.7389206167113,-9232.329220715306,-8415.612464412445
2017-02-07 14:00:00,-3349.1724684715728,-6095.791200665156,-1372.166167781847,-9489.571043633903,-8491.85804483194
2017-02-07 15:00:00,-2893.6548102542474,-5574.110022406796,-1218.1202475405948,-8911.709405255811,-7957.887693374621
2017-02-07 16:00:00,-2809.119609367648,-5182.849829757983,-1196.6649496177283,-8960.516488218836,-7575.183150280856
2017-02-07 17:00:00,-2771.1343414516305,-5591.344127867244,-1191.846784959488,-9087.956364719019,-8120.055629945377
2017-02-07 18:00:00,-3242.7884214335036,-6027.711011241083,-1369.1757729777332,-10076.286108600649,-8697.255492519354
2017-02-07 19:00:00,-3095.8394787844727,-6132.847306852959,-1316.655629855456,-9828.057912974135,-8819.195429330539
2017-02-07 20:00:00,-3040.796946930819,-6249.137772164828,-1296.9832075933186,-9735.079303407816,-8954.07227570737
2017-02-07 21:00:00,-3028.357467545575,-6145.666537048015,-1292.5372876302195,-9714.066361996542,-8834.063521371023
2017-02-07 22:00:00,-2482.1052281446423,-5608.165132222874,-1098.2776428168115,-8812.618947237632,-8218.553617478557
2017-02-07 23:00:00,-1981.3019549119363,-4302.787099692524,-923.1809489279544,-8051.812930539854,-6736.136062590344
2017-02-08 00:00:00,-1507.7283885096676,-4155.377429645387,-757.8162617764831,-7337.003712948701,-6596.761727256098
2017-02-08 01:00:00,-884.8236013387252,-3463.56683015627,-539.0799957213997,-6369.942122432036,-5825.976378724565
2017-02-08 02:00:00,-351.1467467817997,-2933.3441609004694,-352.2341516517617,-5553.605595416913,-5242.605109102944
2017-02-08 03:00:00,-294.3718860144,-2809.7084591360826,-335.8349982326805,-5542.858542371683,-5130.804469163591
2017-02-08 04:00:00,-47.93474260496167,-2717.47753444946,-251.6497821874217,-5211.731326326005,-5055.427944323073
2017-02-08 05:00:00,-177.19419187281585,-2476.4699051730604,-250.23936289678707,-5271.826167575839,-4807.496148716439
2017-02-08 06:00:00,-377.54577338201625,-2960.500317299151,-377.238910590514,-5938.830520301633,-5400.483204585266
2017-02-08 07:00:00,-1069.2741336688694,-3734.488489323545,-627.3847162686119,-7171.17605029257,-6321.872308351499
2017-02-08 08:00:00,-1663.6680290460981,-4464.745830325795,-839.8234850917328,-8175.234476853007,-7168.844645539853
2017-02-08 09:00:00,-2211.886284451407,-5059.680060748104,-1018.2430487346762,-8718.082133150088,-7716.6862043665915
2017-02-08 10:00:00,-2441.2281676387443,-5235.774508774851,-1100.2107601846296,-9105.48962869872,-7920.925337391133
2017-02-08 11:00:00,-2469.0375466225023,-5186.209178107081,-1110.1499440810185,-9152.46561806068,-7863.438118020524
2017-02-08 12:00:00,-2649.6834019190374,-5771.67002472173,-1157.1976535717401,-9074.404869055188,-8400.292188500149
2017-02-08 13:00:00,-3036.396463607078,-5591.547822530909,-1286.6525342856125,-9536.040827007198,-8120.2918805596055
2017-02-08 14:00:00,-2967.838040301005,-5981.155745073176,-1262.1494780583048,-9420.230985810102,-8572.16975184513
2017-02-08 15:00:00,-2680.2500512901956,-5539.162084864103,-1168.122296994156,-9126.038477864971,-8130.623152423375
2017-02-08 16:00:00,-2488.8510325247044,-5215.881179752498,-1108.4734407617439,-8994.329714904616,-7826.762836991557
2017-02-08 17:00:00,-2645.923982558258,-5783.507092809585,-1173.3698677107081,-9451.264643297676,-8556.200494252153
2017-02-08 18:00:00,-2729.663457398119,-5961.033865955595,-1220.8145385521007,-9975.928765330644,-8904.280228980893
2017-02-08 19:00:00,-2919.445301563488,-6044.519228982117,-1288.6433329475844,-10296.510893317485,-9001.10882497494
2017-02-08 20:00:00,-2661.9286600188134,-6019.564683656118,-1205.3637724129217,-10053.115323322458,-9043.255540223188
2017-02-08 21:00:00,-2669.9214391749706,-6099.214142543681,-1216.978346699123,-10258.22195575443,-9206.72482623317
2017-02-08 22:00:00,-1941.8941215471305,-5240.585028227683,-956.7784552983132,-9028.42809562989,-8210.863412868828
2017-02-08 23:00:00,-1210.1387209360141,-4146.7841405958425,-695.246132045163,-7792.3367059321345,-6942.243376889781
2017-02-09 00:00:00,-1002.510276922803,-3567.8423991283544,-621.038891086145,-7441.60785352225,-6270.770989917769
2017-02-09 01:00:00,-306.62948456899676,-3249.007418933592,-372.3282971096019,-6266.116350533371,-5900.977503169201
2017-02-09 02:00:00,-166.98295033655074,-2641.1237253672043,-322.418064125245,-6030.223484663571,-5195.937452531727
2017-02-09 03:00:00,-200.0,-2468.7208102408435,-235.6903436599045,-5620.318555200785,-4995.979859825776
2017-02-09 04:00:00,-200.0,-2455.3475859139708,-200.9064216927424,-5455.917819151386,-4980.4692303149095
2017-02-09 05:00:00,-200.0,-2365.282493452639,-162.5602703622967,-5274.680766315928,-4876.0092850627825
2017-02-09 06:00:00,-200.1357802743733,-2820.415686287567,-334.2670188836441,-6086.22570561887,-5403.885148026835
2017-02-09 07:00:00,-745.1909224854396,-3536.6134427519846,-529.0719188877822,-7006.940424820013,-6234.550796453168
2017-02-09 08:00:00,-1547.3837221248887,-4477.9764290379535,-807.0209289791696,-8170.410528781349,-7255.279530007303
2017-02-09 09:00:00,-2205.3037168477413,-5147.7441254206005,-1033.406258337112,-9090.173006155965,-7961.004655185448
2017-02-09 10:00:00,-2190.7089417597836,-5318.375084652838,-1010.6741812827343,-8682.309071638098,-8016.727733171865
2017-02-09 11:00:00,-2397.048612879322,-5158.408951503857,-1084.420809626189,-9030.860910969823,-7831.1946586556605
2017-02-09 12:00:00,-2304.28359123829,-5348.758376830741,-1051.2662177965333,-8874.160947539633,-8051.967102285329
2017-02-09 13:00:00,-2790.6289540225457,-5767.131454523118,-1207.5721607677838,-9312.492053961298,-8395.028231271954
2017-02-09 14:00:00,-2723.3298439457303,-5442.190651172975,-1192.2771110228232,-9390.414580997905,-8089.2427206909015
2017-02-09 15:00:00,-2397.3095647612327,-5101.614725344747,-1084.514074878316,-9031.301714514402,-7765.3231695683135
2017-02-09 16:00:00,-2177.0841875142232,-5181.556637578706,-1014.562562186788,-8850.899066294593,-7929.131650928218
2017-02-09 17:00:00,-2317.4138368233516,-5172.434862251306,-1073.4748661163292,-9279.550978473086,-7989.641643691039
2017-02-09 18:00:00,-2599.686116952469,-5857.737961967965,-1174.3601143160413,-9756.369235948961,-8784.474828459606
2017-02-09 19:00:00,-2910.667446391997,-5797.986446288309,-1285.5060922053058,-10281.68321840257,-8715.173394507176
2017-02-09 20:00:00,-2830.7439526036906,-6057.452152702209,-1256.9411140780408,-10146.67534224097,-9016.108781859799
2017-02-09 21:00:00,-2668.396282470767,-6070.501528509797,-1198.9174038202955,-9872.435402199248,-9031.24380304484
2017-02-09 22:00:00,-2120.6723123004076,-5098.302546558683,-1003.1586539696463,-8947.21246172866,-7903.660966527026
2017-02-09 23:00:00,-1535.8322482464773,-4107.247838436105,-794.1344628863858,-7959.292499780156,-6754.208745659153
2017-02-10 00:00:00,-1009.814884746294,-3787.0504383095254,-606.1337415622801,-7070.736660887707,-6382.835087197009
2017-02-10 01:00:00,-702.2916973272472,-3124.8631148581744,-496.2237175395677,-6551.264219982407,-5614.812208809589
2017-02-10 02:00:00,-254.27392273383862,-2873.9544284114463,-336.1003630002416,-5794.466370395004,-5323.801486084118
2017-02-10 03:00:00,-202.05871025327872,-2747.083973771042,-317.4384360533504,-5706.263707996398,-5176.653680162093
2017-02-10 04:00:00,-206.74387910103377,-2615.813321423563,-274.78044844933635,-5504.647439218346,-5024.402405193204
2017-02-10 05:00:00,-138.3006877412435,-2336.707917816725,-219.15505722701755,-5241.742776868359,-4700.688362564971
2017-02-10 06:00:00,-403.8092708909786,-2962.9480215803273,-389.54489785347903,-6047.063558141252,-5427.018677297269
2017-02-10 07:00:00,-990.9262614204326,-3628.3691725339713,-599.3828716167482,-7038.829735927751,-6198.792236826657
2017-02-10 08:00:00,-1867.1236165481964,-4459.070910158191,-903.7814074813798,-8327.309363236807,-7091.173042667275
2017-02-10 09:00:00,-2243.1743174211133,-5081.052199784415,-1029.4255175565731,-8770.934313157419,-7741.474192838511
2017-02-10 10:00:00,-2647.234810647766,-5454.680657246139,-1165.0804400726367,-9261.873793489096,-8103.728969635371
2017-02-10 11:00:00,-2846.104336365169,-5605.797632025042,-1209.8834397969156,-9022.991602927628,-8065.729521376776
2017-02-10 12:00:00,-2845.7230356915343,-5727.7368783166785,-1209.7471614025912,-9022.347504531946,-8207.15797765887
2017-02-10 13:00:00,-3054.46814279463,-5774.6258033618815,-1284.3535022410829,-9374.962639748144,-8261.541028953197
2017-02-10 14:00:00,-3083.4106134371395,-5840.613104936116,-1303.4555805228645,-9615.457782113186,-8409.164573111648
2017-02-10 15:00:00,-2888.4635378894964,-5615.555099929303,-1233.7807116571166,-9286.150473509857,-8148.136174216057
2017-02-10 16:00:00,-2463.358471664629,-5099.408351951668,-1099.3622969808575,-8951.267326906975,-7691.6744816372475
2017-02-10 17:00:00,-2408.116997264104,-5543.238769822935,-1088.376694721664,-9049.557779656365,-8277.530754632648
2017-02-10 18:00:00,-2890.25034019698,-5961.194337956336,-1260.6930905962113,-9863.984121283378,-8762.286996722574
2017-02-10 19:00:00,-3156.5522391035597,-6342.249484940308,-1355.870460315108,-10313.824988906195,-9204.245126161868
2017-02-10 20:00:00,-2950.3844620038744,-6253.810027992899,-1282.1852675856953,-9965.563515341095,-9101.670637218545
2017-02-10 21:00:00,-3116.704197755851,-6179.8629699433495,-1341.6286100710909,-10246.51312381427,-9015.904826910537
2017-02-10 22:00:00,-2254.2466714405746,-5185.275009385501,-1033.8693726859697,-8800.282616229915,-7866.304070160819
2017-02-10 23:00:00,-1711.2466170708499,-4406.280494112309,-841.7451744238372,-7925.618295259242,-6978.602737711733
2017-02-11 00:00:00,-1246.9532876637018,-3918.57768468805,-677.7510762168845,-7183.906467643999,-6428.749452867133
2017-02-11 01:00:00,-932.5348554908617,-3299.623759076835,-567.3228690689941,-6695.365398793841,-5726.667551624274
2017-02-11 02:00:00,-348.86433784000894,-2643.4861645942806,-360.6628836561074,-5751.999966174593,-4981.459019314653
2017-02-11 03:00:00,-236.414916941198,-2668.708708681416,-322.4192134443681,-5604.6277573193365,-5026.510518132297
2017-02-11 04:00:00,-174.88018632744598,-2443.2616813616396,-262.0010862330837,-5352.451465253951,-4780.828626354885
2017-02-11 05:00:00,-171.4991150678885,-2370.4975870652925,-263.6430906809776,-5393.592624099472,-4712.232555384344
2017-02-11 06:00:00,-506.5777210791682,-2926.4652716766896,-424.81510146750327,-6188.727265588952,-5372.856711786285
2017-02-11 07:00:00,-977.3299637798357,-3750.871237178718,-594.523500156535,-7015.862681046743,-6340.873465151126
2017-02-11 08:00:00,-1703.6851775783039,-4432.346818228474,-845.3678520542976,-8051.226881320571,-7060.177713582485
2017-02-11 09:00:00,-2765.5205985989965,-5282.766262053632,-1198.5983335551628,-9270.078671125175,-7833.248299617279
2017-02-11 10:00:00,-2731.650527532149,-5501.215841904169,-1186.493033932551,-9212.864876489406,-8086.612067176109
2017-02-11 11:00:00,-2660.615246236223,-5549.253536218497,-1161.1047386979008,-9092.871092362464,-8142.327492331173
2017-02-11 12:00:00,-2930.863548494141,-5868.278337693902,-1248.9346459774238,-9357.773160527575,-8441.251462940876
2017-02-11 13:00:00,-3139.5459328804855,-5902.424264025757,-1306.0027237260238,-9327.072105999217,-8338.675485489917
2017-02-11 14:00:00,-3336.2003422379557,-5945.666326727109,-1367.529877692867,-9467.65834776578,-8317.739130566864
2017-02-11 15:00:00,-3251.9760725271726,-5766.964591828696,-1337.4277849534556,-9325.385541161095,-8110.475995274321
2017-02-11 16:00:00,-2996.2727724442475,-5703.880857103546,-1246.0383970810385,-8893.447973927781,-8037.309762990507
2017-02-11 17:00:00,-3363.6820879034904,-6226.185955587332,-1386.1098869929297,-9705.68601320444,-8714.183106156366
2017-02-11 18:00:00,-3256.3330474761947,-6055.386709573293,-1374.0166768010351,-10099.165879100554,-8729.354520606605
2017-02-11 19:00:00,-2883.2003473287086,-5916.563994148173,-1275.689240529121,-10235.285413037891,-8852.702861463431
2017-02-11 20:00:00,-3012.0076430205045,-6441.495503459069,-1304.2096403256437,-10069.658248904836,-9319.353359303499
2017-02-11 21:00:00,-2770.1117842341073,-5945.801355648223,-1235.270933243939,-10044.254641009717,-8886.613148991568
2017-02-11 22:00:00,-2537.0437987834994,-5491.183302625218,-1135.428754661317,-9288.632181735447,-8225.054260040239
2017-02-11 23:00:00,-1579.6044624145493,-4443.802547143103,-797.1284952457034,-7756.4701827014915,-7041.868968164776
2017-02-12 00:00:00,-1286.1844286515584,-4059.679344163479,-696.1514052258203,-7345.978815491861,-6627.9478354552675
2017-02-12 01:00:00,-557.5224198109179,-3077.6836751233077,-439.61708279701486,-6200.270656743384,-5520.597946213332
2017-02-12 02:00:00,-226.96927836301506,-2688.207586878125,-325.3684707434911,-5727.053528106208,-5100.468391500355
2017-02-12 03:00:00,-225.90398732628026,-2745.419649795706,-328.88014160657514,-5810.411854276944,-5198.419910598187
2017-02-12 04:00:00,-200.0,-2364.2003928315307,-208.09442208644532,-5306.298115413973,-4787.86685350487
2017-02-12 05:00:00,-147.19948357281933,-2433.6178417288957,-246.20929170727095,-5553.203017810558,-4899.974511417249
2017-02-12 06:00:00,-238.6646957102463,-2850.1102387277306,-345.118100598223,-6087.440911949323,-5414.629139373921
2017-02-12 07:00:00,-693.7316746270088,-3629.773139639494,-510.6801767372826,-6920.014748364454,-6342.5999481347935
2017-02-12 08:00:00,-1609.2507753550613,-4775.880273311259,-829.1324626290753,-8274.91721467656,-7600.79651569794
2017-02-12 09:00:00,-2862.2207462917177,-5776.150610736635,-1206.8855866545355,-8858.610547666456,-8192.219866016356
2017-02-12 10:00:00,-3143.677706196757,-5567.614331223835,-1298.721513257667,-9142.446436061819,-7879.264137942116
2017-02-12 11:00:00,-3462.972287873962,-5639.603076061792,-1395.3228351933967,-9298.593042039385,-7820.579291242297
2017-02-12 12:00:00,-3553.5065658192225,-5945.336108437821,-1418.922227384941,-9259.919683394815,-8104.087106330691
2017-02-12 13:00:00,-3665.1434679802774,-6362.068295379311,-1441.3058594753224,-9065.288051944746,-8445.245085569524
2017-02-12 14:00:00,-4033.6218409179696,-6385.506612958554,-1564.2435890910388,-9496.121720307514,-8401.339808118237
2017-02-12 15:00:00,-3512.125141514491,-5891.488307635478,-1386.6164941662523,-8806.807368847149,-7899.453609503785
2017-02-12 16:00:00,-3219.486632663211,-5655.029766100088,-1308.3000827369067,-8887.293690275717,-7838.4715861679215
2017-02-12 17:00:00,-3331.704031226641,-5962.819680710301,-1374.680800922867,-9651.66823556384,-8408.723733350824
2017-02-12 18:00:00,-3323.45050909305,-6113.427221429869,-1380.4888817864967,-9829.331390131581,-8654.492133710235
2017-02-12 19:00:00,-3294.0634882268664,-6483.925144606488,-1378.7437652054818,-9971.295545012104,-9155.295383701261
2017-02-12 20:00:00,-3313.1625047960656,-6100.534960135386,-1411.8435991503634,-10578.373225651852,-8923.898042316852
