,X1,X2,X3
2017-01-01 00:00:00,0.20833333333333334,0.20833333333333334,0.20833333333333334
2017-01-01 00:30:00,0.20631720430107525,0.20631720430107525,0.20631720430107525
2017-01-01 01:00:00,0.20430107526881722,0.20430107526881722,0.20430107526881722
2017-01-01 01:30:00,0.20228494623655913,0.20228494623655913,0.20228494623655913
2017-01-01 02:00:00,0.2002688172043011,0.2002688172043011,0.2002688172043011
2017-01-01 02:30:00,0.198252688172043,0.198252688172043,0.198252688172043
2017-01-01 03:00:00,0.19623655913978497,0.19623655913978497,0.19623655913978497
2017-01-01 03:30:00,0.19422043010752688,0.19422043010752688,0.19422043010752688
2017-01-01 04:00:00,0.19220430107526884,0.19220430107526884,0.19220430107526884
2017-01-01 04:30:00,0.19018817204301075,0.19018817204301075,0.19018817204301075
2017-01-01 05:00:00,0.18817204301075266,0.18817204301075266,0.18817204301075266
2017-01-01 05:30:00,0.18615591397849462,0.18615591397849462,0.18615591397849462
2017-01-01 06:00:00,0.1841397849462366,0.1841397849462366,0.1841397849462366
2017-01-01 06:30:00,0.1821236559139785,0.1821236559139785,0.1821236559139785
2017-01-01 07:00:00,0.1801075268817204,0.1801075268817204,0.1801075268817204
2017-01-01 07:30:00,0.17809139784946237,0.17809139784946237,0.17809139784946237
2017-01-01 08:00:00,0.17607526881720428,0.17607526881720428,0.17607526881720428
2017-01-01 08:30:00,0.17405913978494625,0.17405913978494625,0.17405913978494625
2017-01-01 09:00:00,0.17204301075268816,0.17204301075268816,0.17204301075268816
2017-01-01 09:30:00,0.17002688172043012,0.17002688172043012,0.17002688172043012
2017-01-01 10:00:00,0.16801075268817203,0.16801075268817203,0.16801075268817203
2017-01-01 10:30:00,0.16599462365591397,0.16599462365591397,0.16599462365591397
2017-01-01 11:00:00,0.1639784946236559,0.1639784946236559,0.1639784946236559
2017-01-01 11:30:00,0.16196236559139784,0.16196236559139784,0.16196236559139784
2017-01-01 12:00:00,0.15994623655913978,0.15994623655913978,0.15994623655913978
2017-01-01 12:30:00,0.15793010752688172,0.15793010752688172,0.15793010752688172
2017-01-01 13:00:00,0.15591397849462366,0.15591397849462366,0.15591397849462366
2017-01-01 13:30:00,0.1538978494623656,0.1538978494623656,0.1538978494623656
2017-01-01 14:00:00,0.15188172043010753,0.15188172043010753,0.15188172043010753
2017-01-01 14:30:00,0.14986559139784947,0.14986559139784947,0.14986559139784947
2017-01-01 15:00:00,0.1478494623655914,0.1478494623655914,0.1478494623655914
2017-01-01 15:30:00,0.14583333333333334,0.14583333333333334,0.14583333333333334
2017-01-01 16:00:00,0.14381720430107528,0.14381720430107528,0.14381720430107528
2017-01-01 16:30:00,0.14180107526881722,0.14180107526881722,0.14180107526881722
2017-01-01 17:00:00,0.13978494623655915,0.13978494623655915,0.13978494623655915
2017-01-01 17:30:00,0.1377688172043011,0.1377688172043011,0.1377688172043011
2017-01-01 18:00:00,0.135752688172043,0.135752688172043,0.135752688172043
2017-01-01 18:30:00,0.13373655913978497,0.13373655913978497,0.13373655913978497
2017-01-01 19:00:00,0.13172043010752688,0.13172043010752688,0.13172043010752688
2017-01-01 19:30:00,0.12970430107526884,0.12970430107526884,0.12970430107526884
2017-01-01 20:00:00,0.12768817204301075,0.12768817204301075,0.12768817204301075
2017-01-01 20:30:00,0.1256720430107527,0.1256720430107527,0.1256720430107527
2017-01-01 21:00:00,0.12365591397849462,0.12365591397849462,0.12365591397849462
2017-01-01 21:30:00,0.12163978494623656,0.12163978494623656,0.12163978494623656
2017-01-01 22:00:00,0.1196236559139785,0.1196236559139785,0.1196236559139785
2017-01-01 22:30:00,0.11760752688172044,0.11760752688172044,0.11760752688172044
2017-01-01 23:00:00,0.11559139784946237,0.11559139784946237,0.11559139784946237
2017-01-01 23:30:00,0.11357526881720431,0.11357526881720431,0.11357526881720431
2017-01-02 00:00:00,0.11155913978494625,0.11155913978494625,0.11155913978494625
2017-01-02 00:30:00,0.10954301075268817,0.10954301075268817,0.10954301075268817
2017-01-02 01:00:00,0.10752688172043011,0.10752688172043011,0.10752688172043011
2017-01-02 01:30:00,0.10551075268817205,0.10551075268817205,0.10551075268817205
2017-01-02 02:00:00,0.10349462365591398,0.10349462365591398,0.10349462365591398
2017-01-02 02:30:00,0.10147849462365592,0.10147849462365592,0.10147849462365592
2017-01-02 03:00:00,0.09946236559139786,0.09946236559139786,0.09946236559139786
2017-01-02 03:30:00,0.0974462365591398,0.0974462365591398,0.0974462365591398
2017-01-02 04:00:00,0.09543010752688173,0.09543010752688173,0.09543010752688173
2017-01-02 04:30:00,0.09341397849462367,0.09341397849462367,0.09341397849462367
2017-01-02 05:00:00,0.09139784946236561,0.09139784946236561,0.09139784946236561
2017-01-02 05:30:00,0.08938172043010752,0.08938172043010752,0.08938172043010752
2017-01-02 06:00:00,0.08736559139784945,0.08736559139784945,0.08736559139784945
2017-01-02 06:30:00,0.08534946236559139,0.08534946236559139,0.08534946236559139
2017-01-02 07:00:00,0.08333333333333333,0.08333333333333333,0.08333333333333333
2017-01-02 07:30:00,0.125,0.125,0.125
2017-01-02 08:00:00,0.08333333333333333,0.08333333333333333,0.08333333333333333
2017-01-02 08:30:00,0.08333333333333333,0.08333333333333333,0.08333333333333333
2017-01-02 09:00:00,0.08333333333333333,0.08333333333333333,0.08333333333333333
2017-01-02 09:30:00,0.0,0.0,0.0
2017-01-02 10:00:00,0.08333333333333333,0.08333333333333333,0.08333333333333333
2017-01-02 10:30:00,0.0,0.0,0.0
2017-01-02 11:00:00,0.0,0.0,0.0
