,X1,X2,X3,X4,X5,X8,X9,X10,X11,X12
2017-02-14 20:30:00,-0.05558355,-0.05558355,-0.05558355,-0.05558355,-0.05558355,-0.05558355,-0.05558355,-0.05558355,-0.05558355,-0.05558355
2017-02-14 21:00:00,-0.0509553,-0.0509553,-0.0509553,-0.0509553,-0.0509553,-0.0509553,-0.0509553,-0.0509553,-0.0509553,-0.0509553
2017-02-14 21:30:00,-0.0520839,-0.0520839,-0.0520839,-0.0520839,-0.0520839,-0.0520839,-0.0520839,-0.0520839,-0.0520839,-0.0520839
2017-02-14 22:00:00,-0.053212499999999996,-0.053212499999999996,-0.053212499999999996,-0.053212499999999996,-0.053212499999999996,-0.053212499999999996,-0.053212499999999996,-0.053212499999999996,-0.053212499999999996,-0.053212499999999996
2017-02-14 22:30:00,-0.0515097,-0.0515097,-0.0515097,-0.0515097,-0.0515097,-0.0515097,-0.0515097,-0.0515097,-0.0515097,-0.0515097
2017-02-14 23:00:00,-0.0498069,-0.0498069,-0.0498069,-0.0498069,-0.0498069,-0.0498069,-0.0498069,-0.0498069,-0.0498069,-0.0498069
2017-02-14 23:30:00,-0.04626765,-0.04626765,-0.04626765,-0.04626765,-0.04626765,-0.04626765,-0.04626765,-0.04626765,-0.04626765,-0.04626765
2017-02-15 00:00:00,-0.0427284,-0.0427284,-0.0427284,-0.0427284,-0.0427284,-0.0427284,-0.0427284,-0.0427284,-0.0427284,-0.0427284
2017-02-15 00:30:00,-0.04100085,-0.04100085,-0.04100085,-0.04100085,-0.04100085,-0.04100085,-0.04100085,-0.04100085,-0.04100085,-0.04100085
2017-02-15 01:00:00,-0.039273300000000004,-0.039273300000000004,-0.039273300000000004,-0.039273300000000004,-0.039273300000000004,-0.039273300000000004,-0.039273300000000004,-0.039273300000000004,-0.039273300000000004,-0.039273300000000004
2017-02-15 01:30:00,-0.041278050000000004,-0.041278050000000004,-0.041278050000000004,-0.041278050000000004,-0.041278050000000004,-0.041278050000000004,-0.041278050000000004,-0.041278050000000004,-0.041278050000000004,-0.041278050000000004
2017-02-15 02:00:00,-0.0432828,-0.0432828,-0.0432828,-0.0432828,-0.0432828,-0.0432828,-0.0432828,-0.0432828,-0.0432828,-0.0432828
2017-02-15 02:30:00,-0.043525350000000004,-0.043525350000000004,-0.043525350000000004,-0.043525350000000004,-0.043525350000000004,-0.043525350000000004,-0.043525350000000004,-0.043525350000000004,-0.043525350000000004,-0.043525350000000004
2017-02-15 03:00:00,-0.0437679,-0.0437679,-0.0437679,-0.0437679,-0.0437679,-0.0437679,-0.0437679,-0.0437679,-0.0437679,-0.0437679
2017-02-15 03:30:00,-0.04348575,-0.04348575,-0.04348575,-0.04348575,-0.04348575,-0.04348575,-0.04348575,-0.04348575,-0.04348575,-0.04348575
2017-02-15 04:00:00,-0.043203599999999995,-0.043203599999999995,-0.043203599999999995,-0.043203599999999995,-0.043203599999999995,-0.043203599999999995,-0.043203599999999995,-0.043203599999999995,-0.043203599999999995,-0.043203599999999995
2017-02-15 04:30:00,-0.043530299999999994,-0.043530299999999994,-0.043530299999999994,-0.043530299999999994,-0.043530299999999994,-0.043530299999999994,-0.043530299999999994,-0.043530299999999994,-0.043530299999999994,-0.043530299999999994
2017-02-15 05:00:00,-0.043857,-0.043857,-0.043857,-0.043857,-0.043857,-0.043857,-0.043857,-0.043857,-0.043857,-0.043857
2017-02-15 05:30:00,-0.0471834,-0.0471834,-0.0471834,-0.0471834,-0.0471834,-0.0471834,-0.0471834,-0.0471834,-0.0471834,-0.0471834
2017-02-15 06:00:00,-0.0505098,-0.0505098,-0.0505098,-0.0505098,-0.0505098,-0.0505098,-0.0505098,-0.0505098,-0.0505098,-0.0505098
2017-02-15 06:30:00,-0.057043800000000006,-0.057043800000000006,-0.057043800000000006,-0.057043800000000006,-0.057043800000000006,-0.057043800000000006,-0.057043800000000006,-0.057043800000000006,-0.057043800000000006,-0.057043800000000006
2017-02-15 07:00:00,-0.0635778,-0.0635778,-0.0635778,-0.0635778,-0.0635778,-0.0635778,-0.0635778,-0.0635778,-0.0635778,-0.0635778
2017-02-15 07:30:00,-0.0623304,-0.0623304,-0.0623304,-0.0623304,-0.0623304,-0.0623304,-0.0623304,-0.0623304,-0.0623304,-0.0623304
2017-02-15 08:00:00,-0.061083000000000005,-0.061083000000000005,-0.061083000000000005,-0.061083000000000005,-0.061083000000000005,-0.061083000000000005,-0.061083000000000005,-0.061083000000000005,-0.061083000000000005,-0.061083000000000005
2017-02-15 08:30:00,-0.059211900000000005,-0.059211900000000005,-0.059211900000000005,-0.059211900000000005,-0.059211900000000005,-0.059211900000000005,-0.059211900000000005,-0.059211900000000005,-0.059211900000000005,-0.059211900000000005
2017-02-15 09:00:00,-0.0573408,-0.0573408,-0.0573408,-0.0573408,-0.0573408,-0.0573408,-0.0573408,-0.0573408,-0.0573408,-0.0573408
2017-02-15 09:30:00,-0.054880649999999996,-0.054880649999999996,-0.054880649999999996,-0.054880649999999996,-0.054880649999999996,-0.054880649999999996,-0.054880649999999996,-0.054880649999999996,-0.054880649999999996,-0.054880649999999996
2017-02-15 10:00:00,-0.0524205,-0.0524205,-0.0524205,-0.0524205,-0.0524205,-0.0524205,-0.0524205,-0.0524205,-0.0524205,-0.0524205
2017-02-15 10:30:00,-0.05012865,-0.05012865,-0.05012865,-0.05012865,-0.05012865,-0.05012865,-0.05012865,-0.05012865,-0.05012865,-0.05012865
2017-02-15 11:00:00,-0.0478368,-0.0478368,-0.0478368,-0.0478368,-0.0478368,-0.0478368,-0.0478368,-0.0478368,-0.0478368,-0.0478368
2017-02-15 11:30:00,-0.05008905,-0.05008905,-0.05008905,-0.05008905,-0.05008905,-0.05008905,-0.05008905,-0.05008905,-0.05008905,-0.05008905
2017-02-15 12:00:00,-0.0523413,-0.0523413,-0.0523413,-0.0523413,-0.0523413,-0.0523413,-0.0523413,-0.0523413,-0.0523413,-0.0523413
2017-02-15 12:30:00,-0.05073255,-0.05073255,-0.05073255,-0.05073255,-0.05073255,-0.05073255,-0.05073255,-0.05073255,-0.05073255,-0.05073255
2017-02-15 13:00:00,-0.049123799999999995,-0.049123799999999995,-0.049123799999999995,-0.049123799999999995,-0.049123799999999995,-0.049123799999999995,-0.049123799999999995,-0.049123799999999995,-0.049123799999999995,-0.049123799999999995
2017-02-15 13:30:00,-0.047515049999999996,-0.047515049999999996,-0.047515049999999996,-0.047515049999999996,-0.047515049999999996,-0.047515049999999996,-0.047515049999999996,-0.047515049999999996,-0.047515049999999996,-0.047515049999999996
2017-02-15 14:00:00,-0.0459063,-0.0459063,-0.0459063,-0.0459063,-0.0459063,-0.0459063,-0.0459063,-0.0459063,-0.0459063,-0.0459063
2017-02-15 14:30:00,-0.04845555,-0.04845555,-0.04845555,-0.04845555,-0.04845555,-0.04845555,-0.04845555,-0.04845555,-0.04845555,-0.04845555
2017-02-15 15:00:00,-0.0510048,-0.0510048,-0.0510048,-0.0510048,-0.0510048,-0.0510048,-0.0510048,-0.0510048,-0.0510048,-0.0510048
2017-02-15 15:30:00,-0.053504550000000005,-0.053504550000000005,-0.053504550000000005,-0.053504550000000005,-0.053504550000000005,-0.053504550000000005,-0.053504550000000005,-0.053504550000000005,-0.053504550000000005,-0.053504550000000005
2017-02-15 16:00:00,-0.0560043,-0.0560043,-0.0560043,-0.0560043,-0.0560043,-0.0560043,-0.0560043,-0.0560043,-0.0560043,-0.0560043
2017-02-15 16:30:00,-0.058890149999999995,-0.058890149999999995,-0.058890149999999995,-0.058890149999999995,-0.058890149999999995,-0.058890149999999995,-0.058890149999999995,-0.058890149999999995,-0.058890149999999995,-0.058890149999999995
2017-02-15 17:00:00,-0.061776,-0.061776,-0.061776,-0.061776,-0.061776,-0.061776,-0.061776,-0.061776,-0.061776,-0.061776
2017-02-15 17:30:00,-0.06674085,-0.06674085,-0.06674085,-0.06674085,-0.06674085,-0.06674085,-0.06674085,-0.06674085,-0.06674085,-0.06674085
2017-02-15 18:00:00,-0.07170570000000001,-0.07170570000000001,-0.07170570000000001,-0.07170570000000001,-0.07170570000000001,-0.07170570000000001,-0.07170570000000001,-0.07170570000000001,-0.07170570000000001,-0.07170570000000001
2017-02-15 18:30:00,-0.07030484999999999,-0.07030484999999999,-0.07030484999999999,-0.07030484999999999,-0.07030484999999999,-0.07030484999999999,-0.07030484999999999,-0.07030484999999999,-0.07030484999999999,-0.07030484999999999
2017-02-15 19:00:00,-0.06890399999999999,-0.06890399999999999,-0.06890399999999999,-0.06890399999999999,-0.06890399999999999,-0.06890399999999999,-0.06890399999999999,-0.06890399999999999,-0.06890399999999999,-0.06890399999999999
2017-02-15 19:30:00,-0.064053,-0.064053,-0.064053,-0.064053,-0.064053,-0.064053,-0.064053,-0.064053,-0.064053,-0.064053
2017-02-15 20:00:00,-0.059202,-0.059202,-0.059202,-0.059202,-0.059202,-0.059202,-0.059202,-0.059202,-0.059202,-0.059202
2017-02-15 20:30:00,-0.05645475,-0.05645475,-0.05645475,-0.05645475,-0.05645475,-0.05645475,-0.05645475,-0.05645475,-0.05645475,-0.05645475
2017-02-15 21:00:00,-0.0537075,-0.0537075,-0.0537075,-0.0537075,-0.0537075,-0.0537075,-0.0537075,-0.0537075,-0.0537075,-0.0537075
2017-02-15 21:30:00,-0.05418765,-0.05418765,-0.05418765,-0.05418765,-0.05418765,-0.05418765,-0.05418765,-0.05418765,-0.05418765,-0.05418765
2017-02-15 22:00:00,-0.054667799999999996,-0.054667799999999996,-0.054667799999999996,-0.054667799999999996,-0.054667799999999996,-0.054667799999999996,-0.054667799999999996,-0.054667799999999996,-0.054667799999999996,-0.054667799999999996
2017-02-15 22:30:00,-0.05362335,-0.05362335,-0.05362335,-0.05362335,-0.05362335,-0.05362335,-0.05362335,-0.05362335,-0.05362335,-0.05362335
2017-02-15 23:00:00,-0.0525789,-0.0525789,-0.0525789,-0.0525789,-0.0525789,-0.0525789,-0.0525789,-0.0525789,-0.0525789,-0.0525789
2017-02-15 23:30:00,-0.0511236,-0.0511236,-0.0511236,-0.0511236,-0.0511236,-0.0511236,-0.0511236,-0.0511236,-0.0511236,-0.0511236
2017-02-16 00:00:00,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683
2017-02-16 00:30:00,-0.04949505,-0.04949505,-0.04949505,-0.04949505,-0.04949505,-0.04949505,-0.04949505,-0.04949505,-0.04949505,-0.04949505
2017-02-16 01:00:00,-0.049321800000000006,-0.049321800000000006,-0.049321800000000006,-0.049321800000000006,-0.049321800000000006,-0.049321800000000006,-0.049321800000000006,-0.049321800000000006,-0.049321800000000006,-0.049321800000000006
2017-02-16 01:30:00,-0.04859415,-0.04859415,-0.04859415,-0.04859415,-0.04859415,-0.04859415,-0.04859415,-0.04859415,-0.04859415,-0.04859415
2017-02-16 02:00:00,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006
2017-02-16 02:30:00,-0.0476487,-0.0476487,-0.0476487,-0.0476487,-0.0476487,-0.0476487,-0.0476487,-0.0476487,-0.0476487,-0.0476487
2017-02-16 03:00:00,-0.04743089999999999,-0.04743089999999999,-0.04743089999999999,-0.04743089999999999,-0.04743089999999999,-0.04743089999999999,-0.04743089999999999,-0.04743089999999999,-0.04743089999999999,-0.04743089999999999
2017-02-16 03:30:00,-0.047688299999999996,-0.047688299999999996,-0.047688299999999996,-0.047688299999999996,-0.047688299999999996,-0.047688299999999996,-0.047688299999999996,-0.047688299999999996,-0.047688299999999996,-0.047688299999999996
2017-02-16 04:00:00,-0.0479457,-0.0479457,-0.0479457,-0.0479457,-0.0479457,-0.0479457,-0.0479457,-0.0479457,-0.0479457,-0.0479457
2017-02-16 04:30:00,-0.048054599999999996,-0.048054599999999996,-0.048054599999999996,-0.048054599999999996,-0.048054599999999996,-0.048054599999999996,-0.048054599999999996,-0.048054599999999996,-0.048054599999999996,-0.048054599999999996
2017-02-16 05:00:00,-0.0481635,-0.0481635,-0.0481635,-0.0481635,-0.0481635,-0.0481635,-0.0481635,-0.0481635,-0.0481635,-0.0481635
2017-02-16 05:30:00,-0.052371,-0.052371,-0.052371,-0.052371,-0.052371,-0.052371,-0.052371,-0.052371,-0.052371,-0.052371
2017-02-16 06:00:00,-0.0565785,-0.0565785,-0.0565785,-0.0565785,-0.0565785,-0.0565785,-0.0565785,-0.0565785,-0.0565785,-0.0565785
2017-02-16 06:30:00,-0.0613305,-0.0613305,-0.0613305,-0.0613305,-0.0613305,-0.0613305,-0.0613305,-0.0613305,-0.0613305,-0.0613305
2017-02-16 07:00:00,-0.0660825,-0.0660825,-0.0660825,-0.0660825,-0.0660825,-0.0660825,-0.0660825,-0.0660825,-0.0660825,-0.0660825
2017-02-16 07:30:00,-0.0668646,-0.0668646,-0.0668646,-0.0668646,-0.0668646,-0.0668646,-0.0668646,-0.0668646,-0.0668646,-0.0668646
2017-02-16 08:00:00,-0.0676467,-0.0676467,-0.0676467,-0.0676467,-0.0676467,-0.0676467,-0.0676467,-0.0676467,-0.0676467,-0.0676467
2017-02-16 08:30:00,-0.0674685,-0.0674685,-0.0674685,-0.0674685,-0.0674685,-0.0674685,-0.0674685,-0.0674685,-0.0674685,-0.0674685
2017-02-16 09:00:00,-0.0672903,-0.0672903,-0.0672903,-0.0672903,-0.0672903,-0.0672903,-0.0672903,-0.0672903,-0.0672903,-0.0672903
2017-02-16 09:30:00,-0.0665082,-0.0665082,-0.0665082,-0.0665082,-0.0665082,-0.0665082,-0.0665082,-0.0665082,-0.0665082,-0.0665082
2017-02-16 10:00:00,-0.06572610000000001,-0.06572610000000001,-0.06572610000000001,-0.06572610000000001,-0.06572610000000001,-0.06572610000000001,-0.06572610000000001,-0.06572610000000001,-0.06572610000000001,-0.06572610000000001
2017-02-16 10:30:00,-0.06539940000000001,-0.06539940000000001,-0.06539940000000001,-0.06539940000000001,-0.06539940000000001,-0.06539940000000001,-0.06539940000000001,-0.06539940000000001,-0.06539940000000001,-0.06539940000000001
2017-02-16 11:00:00,-0.06507270000000001,-0.06507270000000001,-0.06507270000000001,-0.06507270000000001,-0.06507270000000001,-0.06507270000000001,-0.06507270000000001,-0.06507270000000001,-0.06507270000000001,-0.06507270000000001
2017-02-16 11:30:00,-0.062058150000000006,-0.062058150000000006,-0.062058150000000006,-0.062058150000000006,-0.062058150000000006,-0.062058150000000006,-0.062058150000000006,-0.062058150000000006,-0.062058150000000006,-0.062058150000000006
2017-02-16 12:00:00,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995
2017-02-16 12:30:00,-0.058573349999999996,-0.058573349999999996,-0.058573349999999996,-0.058573349999999996,-0.058573349999999996,-0.058573349999999996,-0.058573349999999996,-0.058573349999999996,-0.058573349999999996,-0.058573349999999996
2017-02-16 13:00:00,-0.0581031,-0.0581031,-0.0581031,-0.0581031,-0.0581031,-0.0581031,-0.0581031,-0.0581031,-0.0581031,-0.0581031
2017-02-16 13:30:00,-0.0580635,-0.0580635,-0.0580635,-0.0580635,-0.0580635,-0.0580635,-0.0580635,-0.0580635,-0.0580635,-0.0580635
2017-02-16 14:00:00,-0.0580239,-0.0580239,-0.0580239,-0.0580239,-0.0580239,-0.0580239,-0.0580239,-0.0580239,-0.0580239,-0.0580239
2017-02-16 14:30:00,-0.0586476,-0.0586476,-0.0586476,-0.0586476,-0.0586476,-0.0586476,-0.0586476,-0.0586476,-0.0586476,-0.0586476
2017-02-16 15:00:00,-0.0592713,-0.0592713,-0.0592713,-0.0592713,-0.0592713,-0.0592713,-0.0592713,-0.0592713,-0.0592713,-0.0592713
2017-02-16 15:30:00,-0.0601326,-0.0601326,-0.0601326,-0.0601326,-0.0601326,-0.0601326,-0.0601326,-0.0601326,-0.0601326,-0.0601326
2017-02-16 16:00:00,-0.0609939,-0.0609939,-0.0609939,-0.0609939,-0.0609939,-0.0609939,-0.0609939,-0.0609939,-0.0609939,-0.0609939
2017-02-16 16:30:00,-0.0626868,-0.0626868,-0.0626868,-0.0626868,-0.0626868,-0.0626868,-0.0626868,-0.0626868,-0.0626868,-0.0626868
2017-02-16 17:00:00,-0.0643797,-0.0643797,-0.0643797,-0.0643797,-0.0643797,-0.0643797,-0.0643797,-0.0643797,-0.0643797,-0.0643797
2017-02-16 17:30:00,-0.06713190000000001,-0.06713190000000001,-0.06713190000000001,-0.06713190000000001,-0.06713190000000001,-0.06713190000000001,-0.06713190000000001,-0.06713190000000001,-0.06713190000000001,-0.06713190000000001
2017-02-16 18:00:00,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841
2017-02-16 18:30:00,-0.07043355,-0.07043355,-0.07043355,-0.07043355,-0.07043355,-0.07043355,-0.07043355,-0.07043355,-0.07043355,-0.07043355
2017-02-16 19:00:00,-0.070983,-0.070983,-0.070983,-0.070983,-0.070983,-0.070983,-0.070983,-0.070983,-0.070983,-0.070983
2017-02-16 19:30:00,-0.06819615,-0.06819615,-0.06819615,-0.06819615,-0.06819615,-0.06819615,-0.06819615,-0.06819615,-0.06819615,-0.06819615
2017-02-16 20:00:00,-0.06540929999999999,-0.06540929999999999,-0.06540929999999999,-0.06540929999999999,-0.06540929999999999,-0.06540929999999999,-0.06540929999999999,-0.06540929999999999,-0.06540929999999999,-0.06540929999999999
2017-02-16 20:30:00,-0.06364215,-0.06364215,-0.06364215,-0.06364215,-0.06364215,-0.06364215,-0.06364215,-0.06364215,-0.06364215,-0.06364215
2017-02-16 21:00:00,-0.061875,-0.061875,-0.061875,-0.061875,-0.061875,-0.061875,-0.061875,-0.061875,-0.061875,-0.061875
2017-02-16 21:30:00,-0.0604593,-0.0604593,-0.0604593,-0.0604593,-0.0604593,-0.0604593,-0.0604593,-0.0604593,-0.0604593,-0.0604593
2017-02-16 22:00:00,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995,-0.059043599999999995
2017-02-16 22:30:00,-0.05677154999999999,-0.05677154999999999,-0.05677154999999999,-0.05677154999999999,-0.05677154999999999,-0.05677154999999999,-0.05677154999999999,-0.05677154999999999,-0.05677154999999999,-0.05677154999999999
2017-02-16 23:00:00,-0.05449949999999999,-0.05449949999999999,-0.05449949999999999,-0.05449949999999999,-0.05449949999999999,-0.05449949999999999,-0.05449949999999999,-0.05449949999999999,-0.05449949999999999,-0.05449949999999999
2017-02-16 23:30:00,-0.0567369,-0.0567369,-0.0567369,-0.0567369,-0.0567369,-0.0567369,-0.0567369,-0.0567369,-0.0567369,-0.0567369
2017-02-17 00:00:00,-0.0589743,-0.0589743,-0.0589743,-0.0589743,-0.0589743,-0.0589743,-0.0589743,-0.0589743,-0.0589743,-0.0589743
2017-02-17 00:30:00,-0.056464650000000005,-0.056464650000000005,-0.056464650000000005,-0.056464650000000005,-0.056464650000000005,-0.056464650000000005,-0.056464650000000005,-0.056464650000000005,-0.056464650000000005,-0.056464650000000005
2017-02-17 01:00:00,-0.053954999999999996,-0.053954999999999996,-0.053954999999999996,-0.053954999999999996,-0.053954999999999996,-0.053954999999999996,-0.053954999999999996,-0.053954999999999996,-0.053954999999999996,-0.053954999999999996
2017-02-17 01:30:00,-0.05198985,-0.05198985,-0.05198985,-0.05198985,-0.05198985,-0.05198985,-0.05198985,-0.05198985,-0.05198985,-0.05198985
2017-02-17 02:00:00,-0.0500247,-0.0500247,-0.0500247,-0.0500247,-0.0500247,-0.0500247,-0.0500247,-0.0500247,-0.0500247,-0.0500247
2017-02-17 02:30:00,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683,-0.0496683
2017-02-17 03:00:00,-0.0493119,-0.0493119,-0.0493119,-0.0493119,-0.0493119,-0.0493119,-0.0493119,-0.0493119,-0.0493119,-0.0493119
2017-02-17 03:30:00,-0.0497277,-0.0497277,-0.0497277,-0.0497277,-0.0497277,-0.0497277,-0.0497277,-0.0497277,-0.0497277,-0.0497277
2017-02-17 04:00:00,-0.0501435,-0.0501435,-0.0501435,-0.0501435,-0.0501435,-0.0501435,-0.0501435,-0.0501435,-0.0501435,-0.0501435
2017-02-17 04:30:00,-0.051351299999999996,-0.051351299999999996,-0.051351299999999996,-0.051351299999999996,-0.051351299999999996,-0.051351299999999996,-0.051351299999999996,-0.051351299999999996,-0.051351299999999996,-0.051351299999999996
2017-02-17 05:00:00,-0.052559100000000004,-0.052559100000000004,-0.052559100000000004,-0.052559100000000004,-0.052559100000000004,-0.052559100000000004,-0.052559100000000004,-0.052559100000000004,-0.052559100000000004,-0.052559100000000004
2017-02-17 05:30:00,-0.0555291,-0.0555291,-0.0555291,-0.0555291,-0.0555291,-0.0555291,-0.0555291,-0.0555291,-0.0555291,-0.0555291
2017-02-17 06:00:00,-0.058499100000000005,-0.058499100000000005,-0.058499100000000005,-0.058499100000000005,-0.058499100000000005,-0.058499100000000005,-0.058499100000000005,-0.058499100000000005,-0.058499100000000005,-0.058499100000000005
2017-02-17 06:30:00,-0.0653895,-0.0653895,-0.0653895,-0.0653895,-0.0653895,-0.0653895,-0.0653895,-0.0653895,-0.0653895,-0.0653895
2017-02-17 07:00:00,-0.07227990000000001,-0.07227990000000001,-0.07227990000000001,-0.07227990000000001,-0.07227990000000001,-0.07227990000000001,-0.07227990000000001,-0.07227990000000001,-0.07227990000000001,-0.07227990000000001
2017-02-17 07:30:00,-0.07375995,-0.07375995,-0.07375995,-0.07375995,-0.07375995,-0.07375995,-0.07375995,-0.07375995,-0.07375995,-0.07375995
2017-02-17 08:00:00,-0.07524,-0.07524,-0.07524,-0.07524,-0.07524,-0.07524,-0.07524,-0.07524,-0.07524,-0.07524
2017-02-17 08:30:00,-0.07671014999999999,-0.07671014999999999,-0.07671014999999999,-0.07671014999999999,-0.07671014999999999,-0.07671014999999999,-0.07671014999999999,-0.07671014999999999,-0.07671014999999999,-0.07671014999999999
2017-02-17 09:00:00,-0.0781803,-0.0781803,-0.0781803,-0.0781803,-0.0781803,-0.0781803,-0.0781803,-0.0781803,-0.0781803,-0.0781803
2017-02-17 09:30:00,-0.07706655,-0.07706655,-0.07706655,-0.07706655,-0.07706655,-0.07706655,-0.07706655,-0.07706655,-0.07706655,-0.07706655
2017-02-17 10:00:00,-0.0759528,-0.0759528,-0.0759528,-0.0759528,-0.0759528,-0.0759528,-0.0759528,-0.0759528,-0.0759528,-0.0759528
2017-02-17 10:30:00,-0.07524495,-0.07524495,-0.07524495,-0.07524495,-0.07524495,-0.07524495,-0.07524495,-0.07524495,-0.07524495,-0.07524495
2017-02-17 11:00:00,-0.07453710000000001,-0.07453710000000001,-0.07453710000000001,-0.07453710000000001,-0.07453710000000001,-0.07453710000000001,-0.07453710000000001,-0.07453710000000001,-0.07453710000000001,-0.07453710000000001
2017-02-17 11:30:00,-0.07328475000000001,-0.07328475000000001,-0.07328475000000001,-0.07328475000000001,-0.07328475000000001,-0.07328475000000001,-0.07328475000000001,-0.07328475000000001,-0.07328475000000001,-0.07328475000000001
2017-02-17 12:00:00,-0.07203240000000001,-0.07203240000000001,-0.07203240000000001,-0.07203240000000001,-0.07203240000000001,-0.07203240000000001,-0.07203240000000001,-0.07203240000000001,-0.07203240000000001,-0.07203240000000001
2017-02-17 12:30:00,-0.0669933,-0.0669933,-0.0669933,-0.0669933,-0.0669933,-0.0669933,-0.0669933,-0.0669933,-0.0669933,-0.0669933
2017-02-17 13:00:00,-0.061954199999999994,-0.061954199999999994,-0.061954199999999994,-0.061954199999999994,-0.061954199999999994,-0.061954199999999994,-0.061954199999999994,-0.061954199999999994,-0.061954199999999994,-0.061954199999999994
2017-02-17 13:30:00,-0.0613998,-0.0613998,-0.0613998,-0.0613998,-0.0613998,-0.0613998,-0.0613998,-0.0613998,-0.0613998,-0.0613998
2017-02-17 14:00:00,-0.0608454,-0.0608454,-0.0608454,-0.0608454,-0.0608454,-0.0608454,-0.0608454,-0.0608454,-0.0608454,-0.0608454
2017-02-17 14:30:00,-0.0604494,-0.0604494,-0.0604494,-0.0604494,-0.0604494,-0.0604494,-0.0604494,-0.0604494,-0.0604494,-0.0604494
2017-02-17 15:00:00,-0.0600534,-0.0600534,-0.0600534,-0.0600534,-0.0600534,-0.0600534,-0.0600534,-0.0600534,-0.0600534,-0.0600534
2017-02-17 15:30:00,-0.060058349999999996,-0.060058349999999996,-0.060058349999999996,-0.060058349999999996,-0.060058349999999996,-0.060058349999999996,-0.060058349999999996,-0.060058349999999996,-0.060058349999999996,-0.060058349999999996
2017-02-17 16:00:00,-0.0600633,-0.0600633,-0.0600633,-0.0600633,-0.0600633,-0.0600633,-0.0600633,-0.0600633,-0.0600633,-0.0600633
2017-02-17 16:30:00,-0.061785900000000005,-0.061785900000000005,-0.061785900000000005,-0.061785900000000005,-0.061785900000000005,-0.061785900000000005,-0.061785900000000005,-0.061785900000000005,-0.061785900000000005,-0.061785900000000005
2017-02-17 17:00:00,-0.06350850000000001,-0.06350850000000001,-0.06350850000000001,-0.06350850000000001,-0.06350850000000001,-0.06350850000000001,-0.06350850000000001,-0.06350850000000001,-0.06350850000000001,-0.06350850000000001
2017-02-17 17:30:00,-0.06669630000000001,-0.06669630000000001,-0.06669630000000001,-0.06669630000000001,-0.06669630000000001,-0.06669630000000001,-0.06669630000000001,-0.06669630000000001,-0.06669630000000001,-0.06669630000000001
2017-02-17 18:00:00,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841,-0.0698841
2017-02-17 18:30:00,-0.06844860000000001,-0.06844860000000001,-0.06844860000000001,-0.06844860000000001,-0.06844860000000001,-0.06844860000000001,-0.06844860000000001,-0.06844860000000001,-0.06844860000000001,-0.06844860000000001
2017-02-17 19:00:00,-0.0670131,-0.0670131,-0.0670131,-0.0670131,-0.0670131,-0.0670131,-0.0670131,-0.0670131,-0.0670131,-0.0670131
2017-02-17 19:30:00,-0.0656865,-0.0656865,-0.0656865,-0.0656865,-0.0656865,-0.0656865,-0.0656865,-0.0656865,-0.0656865,-0.0656865
2017-02-17 20:00:00,-0.0643599,-0.0643599,-0.0643599,-0.0643599,-0.0643599,-0.0643599,-0.0643599,-0.0643599,-0.0643599,-0.0643599
2017-02-17 20:30:00,-0.0618057,-0.0618057,-0.0618057,-0.0618057,-0.0618057,-0.0618057,-0.0618057,-0.0618057,-0.0618057,-0.0618057
2017-02-17 21:00:00,-0.0592515,-0.0592515,-0.0592515,-0.0592515,-0.0592515,-0.0592515,-0.0592515,-0.0592515,-0.0592515,-0.0592515
2017-02-17 21:30:00,-0.058756499999999996,-0.058756499999999996,-0.058756499999999996,-0.058756499999999996,-0.058756499999999996,-0.058756499999999996,-0.058756499999999996,-0.058756499999999996,-0.058756499999999996,-0.058756499999999996
2017-02-17 22:00:00,-0.0582615,-0.0582615,-0.0582615,-0.0582615,-0.0582615,-0.0582615,-0.0582615,-0.0582615,-0.0582615,-0.0582615
2017-02-17 22:30:00,-0.057954599999999995,-0.057954599999999995,-0.057954599999999995,-0.057954599999999995,-0.057954599999999995,-0.057954599999999995,-0.057954599999999995,-0.057954599999999995,-0.057954599999999995,-0.057954599999999995
2017-02-17 23:00:00,-0.057647699999999996,-0.057647699999999996,-0.057647699999999996,-0.057647699999999996,-0.057647699999999996,-0.057647699999999996,-0.057647699999999996,-0.057647699999999996,-0.057647699999999996,-0.057647699999999996
