Datetime,X1,X2,X3,X4,X5
2017-06-23 20:00:00,-2578.9038378942996,-2713.2886166660583,-684.676707945753,-4370.8496728726595,-3965.1408176232367
2017-06-23 21:00:00,-1817.3059347994026,-2003.3346808228976,-510.1630800249081,-3746.5121847550145,-2767.122114443072
2017-06-23 22:00:00,-1340.6953349681094,-1356.7882383464434,-336.84985701890986,-3279.1190113278626,-2230.316589526538
2017-06-23 23:00:00,-914.628862998698,-972.331567842464,-197.48770807589068,-2057.035541186253,-1565.932596503271
2017-06-24 00:00:00,-450.61264059013246,-440.5374549055351,-94.585098172255,-798.6129255784206,-486.81161674174314
2017-06-24 01:00:00,-204.49169788825458,-219.01103057719178,-80.14884136214708,-184.53599343956742,-230.66021614475284
2017-06-24 02:00:00,-138.84574608965153,-141.08010886771336,-83.92323977493754,-88.27901415883034,-221.83364133058262
2017-06-24 03:00:00,-182.6117932113525,-186.62465389436,-120.72121470387765,-133.8880435545746,-555.7492543267147
2017-06-24 04:00:00,-288.7483915555572,-305.54740096530145,-226.03897893033195,-188.00787876079625,-1328.821478234423
2017-06-24 05:00:00,-628.6881050033145,-673.1296756065348,-500.5394460570801,-1337.1962741103025,-1908.7659555311116
2017-06-24 06:00:00,-1146.3076764047082,-1221.8560795262035,-747.3032028799843,-2601.403866500047,-2906.0796738956783
2017-06-24 07:00:00,-1824.5827804634034,-1909.6258865344644,-952.6223599663722,-4508.777411953378,-4875.953416177348
2017-06-24 08:00:00,-2725.427157878614,-2656.3447058623788,-1194.8528878921688,-6316.877521539953,-6575.4621455189335
2017-06-24 09:00:00,-3883.5908742455285,-3954.8755061908305,-1321.163343005199,-6136.77727588288,-9505.884291154143
2017-06-24 10:00:00,-4329.690740988983,-4309.619476887122,-1430.294904559286,-9327.129359404182,-10001.959983714314
2017-06-24 11:00:00,-3963.7466358172264,-3912.051338080845,-1222.9229096070844,-9103.402976386515,-7922.8789560027335
2017-06-24 12:00:00,-3481.9351161624727,-3540.22784286605,-1101.3488978938217,-7692.550333848463,-6482.2724194202565
